ID_Venda,ID_Produto,ID_Cliente,ID_Vendedor,Quantidade,Data_Venda
819,5,4,1,9,2020-03-29
820,8,45,5,7,2020-03-30
821,3,24,2,9,2020-03-31
822,7,25,1,3,2020-04-01
823,2,16,5,1,2020-04-02
824,8,15,2,8,2020-04-03
825,6,42,2,9,2020-04-04
826,5,26,2,10,2020-04-05
827,6,3,1,9,2020-04-06
828,1,1,4,10,2020-04-07
829,2,41,2,9,2020-04-08
830,5,44,5,3,2020-04-09
831,6,13,2,3,2020-04-10
832,6,19,3,3,2020-04-11
833,10,1,3,4,2020-04-12
834,2,32,4,7,2020-04-13
835,9,43,2,4,2020-04-14
836,5,7,2,7,2020-04-15
837,2,27,1,5,2020-04-16
838,9,41,5,5,2020-04-17
839,6,12,3,4,2020-04-18
840,5,34,4,7,2020-04-19
841,8,23,5,8,2020-04-20
842,6,10,1,10,2020-04-21
843,8,37,4,1,2020-04-22
844,2,32,2,4,2020-04-23
845,5,18,1,8,2020-04-24
846,8,48,2,8,2020-04-25
847,8,31,4,6,2020-04-26
848,3,19,3,6,2020-04-27
849,3,32,3,9,2020-04-28
850,2,11,1,4,2020-04-29
851,6,23,2,10,2020-04-30
852,6,26,2,7,2020-05-01
853,10,49,4,5,2020-05-02
854,2,27,2,5,2020-05-03
855,4,49,2,7,2020-05-04
856,4,21,1,9,2020-05-05
857,6,13,1,4,2020-05-06
858,7,43,3,6,2020-05-07
859,5,42,2,6,2020-05-08
860,6,8,5,10,2020-05-09
861,6,20,1,9,2020-05-10
862,2,41,1,8,2020-05-11
863,3,48,5,4,2020-05-12
864,2,2,1,3,2020-05-13
865,4,46,1,2,2020-05-14
866,7,7,2,8,2020-05-15
867,3,4,3,4,2020-05-16
868,9,17,1,4,2020-05-17
869,1,3,1,2,2020-05-18
870,10,40,3,3,2020-05-19
871,9,1,5,3,2020-05-20
872,7,30,5,8,2020-05-21
873,9,50,1,8,2020-05-22
874,1,6,1,1,2020-05-23
875,9,36,1,8,2020-05-24
876,10,3,4,4,2020-05-25
877,2,22,1,8,2020-05-26
878,2,32,5,2,2020-05-27
879,8,8,2,5,2020-05-28
880,5,4,3,6,2020-05-29
881,7,44,3,8,2020-05-30
882,10,1,1,9,2020-05-31
883,4,8,4,7,2020-06-01
884,1,40,4,2,2020-06-02
885,1,20,3,4,2020-06-03
886,6,18,5,7,2020-06-04
887,4,26,3,2,2020-06-05
888,9,2,4,6,2020-06-06
889,7,32,3,8,2020-06-07
890,4,27,4,4,2020-06-08
891,2,7,5,10,2020-06-09
892,4,12,1,4,2020-06-10
893,7,26,5,8,2020-06-11
894,6,21,5,5,2020-06-12
895,6,31,4,8,2020-06-13
896,5,12,1,9,2020-06-14
897,1,18,1,7,2020-06-15
898,10,46,3,2,2020-06-16
899,3,14,2,8,2020-06-17
900,4,31,2,6,2020-06-18
901,5,35,5,4,2020-06-19
902,8,17,2,3,2020-06-20
903,2,7,4,6,2020-06-21
904,8,18,2,4,2020-06-22
905,3,49,4,6,2020-06-23
906,3,43,1,1,2020-06-24
907,9,5,3,9,2020-06-25
908,3,39,4,1,2020-06-26
909,3,37,3,4,2020-06-27
910,9,6,5,9,2020-06-28
911,5,9,4,1,2020-06-29
912,3,21,3,1,2020-06-30
913,8,13,3,10,2020-07-01
914,1,30,1,5,2020-07-02
915,6,9,4,4,2020-07-03
916,5,11,5,7,2020-07-04
917,5,47,3,9,2020-07-05
918,5,38,3,1,2020-07-06
919,9,14,2,8,2020-07-07
920,3,27,3,5,2020-07-08
921,10,45,5,10,2020-07-09
922,4,43,3,3,2020-07-10
923,7,16,4,6,2020-07-11
924,7,28,5,6,2020-07-12
925,6,32,3,1,2020-07-13
926,8,6,4,4,2020-07-14
927,10,15,2,3,2020-07-15
928,8,21,2,4,2020-07-16
929,5,6,4,9,2020-07-17
930,9,46,3,10,2020-07-18
931,4,45,3,9,2020-07-19
932,8,32,4,10,2020-07-20
933,9,19,3,1,2020-07-21
934,8,21,5,2,2020-07-22
935,8,50,1,3,2020-07-23
936,4,31,5,6,2020-07-24
937,9,15,2,5,2020-07-25
938,1,14,2,6,2020-07-26
939,9,36,4,7,2020-07-27
940,9,7,3,9,2020-07-28
941,6,35,2,5,2020-07-29
942,2,13,4,3,2020-07-30
943,1,7,2,6,2020-07-31
944,3,37,2,5,2020-08-01
945,3,14,5,8,2020-08-02
946,2,19,4,4,2020-08-03
947,2,14,2,9,2020-08-04
948,8,33,3,10,2020-08-05
949,2,43,5,7,2020-08-06
950,10,13,1,8,2020-08-07
951,1,36,2,5,2020-08-08
952,6,12,3,2,2020-08-09
953,2,8,1,4,2020-08-10
954,3,36,5,5,2020-08-11
955,4,29,1,1,2020-08-12
956,7,46,1,9,2020-08-13
957,10,41,2,3,2020-08-14
958,6,43,4,6,2020-08-15
959,1,8,3,1,2020-08-16
960,5,48,3,9,2020-08-17
961,1,49,2,2,2020-08-18
962,10,41,5,9,2020-08-19
963,9,43,2,4,2020-08-20
964,1,43,2,2,2020-08-21
965,2,19,5,1,2020-08-22
966,4,3,1,10,2020-08-23
967,5,24,3,3,2020-08-24
968,4,47,3,2,2020-08-25
969,4,8,5,3,2020-08-26
970,6,6,4,8,2020-08-27
971,4,35,3,3,2020-08-28
972,9,3,4,1,2020-08-29
973,3,38,4,5,2020-08-30
974,7,23,2,9,2020-08-31
975,8,4,4,4,2020-09-01
976,4,24,2,2,2020-09-02
977,4,41,2,4,2020-09-03
978,6,1,3,6,2020-09-04
979,2,30,5,3,2020-09-05
980,4,11,1,3,2020-09-06
981,4,34,4,3,2020-09-07
982,8,24,3,9,2020-09-08
983,6,35,4,2,2020-09-09
984,8,11,3,10,2020-09-10
985,9,7,5,2,2020-09-11
986,1,26,3,4,2020-09-12
987,4,23,1,3,2020-09-13
988,6,1,1,5,2020-09-14
989,9,31,1,8,2020-09-15
990,3,9,3,10,2020-09-16
991,6,48,1,5,2020-09-17
992,3,41,1,8,2020-09-18
993,3,33,4,6,2020-09-19
994,6,37,3,10,2020-09-20
995,7,27,3,8,2020-09-21
996,3,15,1,5,2020-09-22
997,6,18,1,5,2020-09-23
998,1,41,2,6,2020-09-24
999,7,42,5,10,2020-09-25
1000,1,41,2,3,2020-09-26
1001,2,23,3,7,2020-09-27
1002,9,38,1,1,2020-09-28
1003,10,35,2,7,2020-09-29
1004,4,12,3,7,2020-09-30
1005,1,33,5,5,2020-10-01
1006,6,15,2,10,2020-10-02
1007,2,43,4,8,2020-10-03
1008,5,2,1,8,2020-10-04
1009,2,12,1,8,2020-10-05
1010,4,42,5,3,2020-10-06
1011,2,31,5,2,2020-10-07
1012,2,12,3,2,2020-10-08
1013,1,14,3,9,2020-10-09
1014,4,19,5,3,2020-10-10
1015,10,14,2,7,2020-10-11
1016,8,22,1,4,2020-10-12
1017,6,11,5,7,2020-10-13
1018,10,2,3,6,2020-10-14
1019,2,27,2,7,2020-10-15
1020,5,18,3,2,2020-10-16
1021,1,33,1,4,2020-10-17
1022,1,49,3,10,2020-10-18
1023,8,38,2,2,2020-10-19
1024,7,22,4,6,2020-10-20
1025,7,43,3,1,2020-10-21
1026,9,46,3,2,2020-10-22
1027,8,21,2,9,2020-10-23
1028,3,21,5,3,2020-10-24
1029,1,13,4,8,2020-10-25
1030,3,46,1,6,2020-10-26
1031,4,5,4,5,2020-10-27
1032,2,43,5,8,2020-10-28
1033,1,49,2,3,2020-10-29
1034,5,32,3,4,2020-10-30
1035,10,6,5,6,2020-10-31
1036,9,13,2,8,2020-11-01
1037,2,47,1,7,2020-11-02
1038,6,37,3,2,2020-11-03
1039,7,23,5,2,2020-11-04
1040,5,18,3,1,2020-11-05
1041,2,20,3,9,2020-11-06
1042,2,33,3,9,2020-11-07
1043,8,22,2,7,2020-11-08
1044,3,30,4,3,2020-11-09
1045,10,14,4,9,2020-11-10
1046,6,20,4,9,2020-11-11
1047,4,12,5,7,2020-11-12
1048,2,45,1,7,2020-11-13
1049,2,25,1,2,2020-11-14
1050,7,17,1,6,2020-11-15
1051,4,19,4,6,2020-11-16
1052,3,3,2,2,2020-11-17
1053,5,47,1,7,2020-11-18
1054,5,41,1,3,2020-11-19
1055,3,26,3,2,2020-11-20
1056,10,5,5,2,2020-11-21
1057,10,47,2,1,2020-11-22
1058,6,18,1,2,2020-11-23
1059,4,27,3,10,2020-11-24
1060,5,44,1,5,2020-11-25
1061,1,48,4,7,2020-11-26
1062,10,45,4,7,2020-11-27
1063,8,45,2,2,2020-11-28
1064,10,50,5,6,2020-11-29
1065,4,50,2,6,2020-11-30
1066,3,37,2,7,2020-12-01
1067,7,1,4,10,2020-12-02
1068,3,8,3,10,2020-12-03
1069,4,48,4,1,2020-12-04
1070,9,47,2,8,2020-12-05
1071,5,11,1,10,2020-12-06
1072,10,39,1,6,2020-12-07
1073,9,19,3,10,2020-12-08
1074,2,47,5,9,2020-12-09
1075,6,11,4,7,2020-12-10
1076,2,20,1,1,2020-12-11
1077,9,42,4,6,2020-12-12
1078,4,20,4,7,2020-12-13
1079,4,8,4,9,2020-12-14
1080,10,28,1,4,2020-12-15
1081,5,26,1,3,2020-12-16
1082,3,48,2,4,2020-12-17
1083,2,13,1,2,2020-12-18
1084,5,43,5,7,2020-12-19
1085,1,18,4,3,2020-12-20
1086,3,31,5,5,2020-12-21
1087,9,39,1,9,2020-12-22
1088,4,46,5,5,2020-12-23
1089,6,21,3,4,2020-12-24
1090,9,3,3,1,2020-12-25
1091,7,14,4,10,2020-12-26
1092,7,45,5,7,2020-12-27
1093,10,31,2,7,2020-12-28
1094,10,9,3,10,2020-12-29
1095,6,10,3,3,2020-12-30
1096,2,33,4,4,2020-12-31
1097,1,16,3,3,2021-01-01
1098,3,50,3,7,2021-01-02
1099,7,2,5,5,2021-01-03
1100,7,45,1,7,2021-01-04
1101,1,10,5,2,2021-01-05
1102,2,47,5,5,2021-01-06
1103,9,31,2,7,2021-01-07
1104,6,49,5,9,2021-01-08
1105,9,41,1,5,2021-01-09
1106,5,11,1,2,2021-01-10
1107,8,13,2,3,2021-01-11
1108,9,32,3,10,2021-01-12
1109,1,9,2,10,2021-01-13
1110,2,1,3,2,2021-01-14
1111,1,11,2,10,2021-01-15
1112,1,47,2,1,2021-01-16
1113,5,4,4,2,2021-01-17
1114,9,3,5,9,2021-01-18
1115,5,38,4,10,2021-01-19
1116,7,44,2,8,2021-01-20
1117,2,14,2,1,2021-01-21
1118,8,45,3,4,2021-01-22
1119,7,3,4,9,2021-01-23
1120,2,5,3,10,2021-01-24
1121,1,2,2,1,2021-01-25
1122,4,3,3,3,2021-01-26
1123,8,46,5,4,2021-01-27
1124,3,25,1,9,2021-01-28
1125,2,48,2,6,2021-01-29
1126,6,1,2,3,2021-01-30
1127,2,13,3,7,2021-01-31
1128,10,18,3,3,2021-02-01
1129,8,41,2,4,2021-02-02
1130,9,15,1,9,2021-02-03
1131,4,6,5,9,2021-02-04
1132,8,8,2,6,2021-02-05
1133,6,42,5,2,2021-02-06
1134,1,25,5,5,2021-02-07
1135,8,42,4,10,2021-02-08
1136,3,30,3,10,2021-02-09
1137,7,5,3,4,2021-02-10
1138,3,36,4,2,2021-02-11
1139,9,6,1,2,2021-02-12
1140,6,42,4,9,2021-02-13
1141,6,28,3,6,2021-02-14
1142,3,40,2,7,2021-02-15
1143,2,1,4,3,2021-02-16
1144,6,24,2,3,2021-02-17
1145,2,3,4,3,2021-02-18
1146,5,6,1,7,2021-02-19
1147,7,39,2,10,2021-02-20
1148,9,28,3,8,2021-02-21
1149,4,14,4,9,2021-02-22
1150,9,14,2,10,2021-02-23
1151,8,39,4,1,2021-02-24
1152,2,31,3,4,2021-02-25
1153,7,48,5,8,2021-02-26
1154,3,23,2,9,2021-02-27
1155,6,20,1,6,2021-02-28
1156,7,25,2,9,2021-03-01
1157,1,4,4,10,2021-03-02
1158,7,23,2,5,2021-03-03
1159,7,17,1,7,2021-03-04
1160,7,44,2,10,2021-03-05
1161,9,47,1,8,2021-03-06
1162,9,37,5,1,2021-03-07
1163,2,32,1,3,2021-03-08
1164,4,28,1,4,2021-03-09
1165,2,5,5,2,2021-03-10
1166,8,34,4,6,2021-03-11
1167,7,2,3,9,2021-03-12
1168,6,14,5,5,2021-03-13
1169,3,47,4,7,2021-03-14
1170,2,2,3,4,2021-03-15
1171,1,22,1,9,2021-03-16
1172,4,13,2,3,2021-03-17
1173,6,45,2,9,2021-03-18
1174,4,50,4,4,2021-03-19
1175,1,41,1,8,2021-03-20
1176,2,44,1,1,2021-03-21
1177,9,31,2,8,2021-03-22
1178,2,43,4,10,2021-03-23
1179,10,31,4,10,2021-03-24
1180,9,47,4,6,2021-03-25
1181,8,5,5,1,2021-03-26
1182,8,29,4,4,2021-03-27
1183,8,31,4,4,2021-03-28
1184,6,30,5,9,2021-03-29
1185,10,40,4,10,2021-03-30
1186,3,7,2,5,2021-03-31
1187,9,1,2,6,2021-04-01
1188,1,30,2,1,2021-04-02
1189,3,30,5,2,2021-04-03
1190,3,27,2,8,2021-04-04
1191,4,4,2,8,2021-04-05
1192,3,29,4,4,2021-04-06
1193,5,17,4,6,2021-04-07
1194,3,13,3,5,2021-04-08
1195,5,29,2,3,2021-04-09
1196,1,6,1,6,2021-04-10
1197,7,12,1,3,2021-04-11
1198,5,24,5,1,2021-04-12
1199,3,7,1,3,2021-04-13
1200,4,28,3,5,2021-04-14
1201,3,30,5,8,2021-04-15
1202,9,19,5,2,2021-04-16
1203,10,7,5,2,2021-04-17
1204,5,9,1,1,2021-04-18
1205,7,24,2,8,2021-04-19
1206,5,41,1,2,2021-04-20
1207,5,45,1,4,2021-04-21
1208,4,23,4,3,2021-04-22
1209,4,24,2,10,2021-04-23
1210,7,13,4,2,2021-04-24
1211,2,31,5,2,2021-04-25
1212,9,33,2,8,2021-04-26
1213,5,19,5,7,2021-04-27
1214,8,43,3,8,2021-04-28
1215,2,49,1,3,2021-04-29
1216,10,25,2,8,2021-04-30
1217,7,33,4,7,2021-05-01
1218,8,46,4,3,2021-05-02
1219,3,1,3,8,2021-05-03
1220,1,31,3,1,2021-05-04
1221,10,32,1,7,2021-05-05
1222,7,9,1,4,2021-05-06
1223,10,22,5,4,2021-05-07
1224,1,38,2,9,2021-05-08
1225,8,2,4,5,2021-05-09
1226,4,34,1,10,2021-05-10
1227,5,13,4,7,2021-05-11
1228,4,1,4,6,2021-05-12
1229,1,29,5,3,2021-05-13
1230,1,35,1,6,2021-05-14
1231,10,5,2,3,2021-05-15
1232,8,9,4,6,2021-05-16
1233,9,28,2,9,2021-05-17
1234,2,22,4,5,2021-05-18
1235,3,35,4,10,2021-05-19
1236,4,27,1,10,2021-05-20
1237,4,41,2,1,2021-05-21
1238,6,47,5,8,2021-05-22
1239,6,36,2,10,2021-05-23
1240,2,23,3,4,2021-05-24
1241,2,2,2,9,2021-05-25
1242,5,17,4,3,2021-05-26
1243,9,39,2,4,2021-05-27
1244,7,2,4,6,2021-05-28
1245,10,41,3,7,2021-05-29
1246,4,33,4,10,2021-05-30
1247,4,16,4,9,2021-05-31
1248,7,40,5,4,2021-06-01
1249,4,40,1,7,2021-06-02
1250,10,26,3,7,2021-06-03
1251,7,12,1,1,2021-06-04
1252,3,25,3,10,2021-06-05
1253,1,16,1,1,2021-06-06
1254,8,25,3,6,2021-06-07
1255,2,16,3,2,2021-06-08
1256,9,48,5,1,2021-06-09
1257,8,47,1,10,2021-06-10
1258,9,23,4,3,2021-06-11
1259,9,37,2,9,2021-06-12
1260,8,17,5,9,2021-06-13
1261,10,22,5,6,2021-06-14
1262,2,44,4,2,2021-06-15
1263,2,39,3,5,2021-06-16
1264,7,9,4,4,2021-06-17
1265,2,13,2,1,2021-06-18
1266,2,40,3,10,2021-06-19
1267,5,28,2,8,2021-06-20
1268,8,23,2,6,2021-06-21
1269,6,1,4,4,2021-06-22
1270,1,34,2,3,2021-06-23
1271,10,5,3,8,2021-06-24
1272,3,42,4,4,2021-06-25
1273,2,30,4,5,2021-06-26
1274,5,50,1,7,2021-06-27
1275,7,22,4,2,2021-06-28
1276,2,44,1,8,2021-06-29
1277,7,22,3,6,2021-06-30
1278,5,32,3,8,2021-07-01
1279,6,46,5,7,2021-07-02
1280,1,2,1,4,2021-07-03
1281,2,14,5,7,2021-07-04
1282,1,34,3,9,2021-07-05
1283,8,12,2,4,2021-07-06
1284,4,34,2,4,2021-07-07
1285,2,32,3,10,2021-07-08
1286,10,39,4,10,2021-07-09
1287,6,40,4,3,2021-07-10
1288,3,49,3,6,2021-07-11
1289,1,3,5,2,2021-07-12
1290,9,22,2,7,2021-07-13
1291,9,34,4,7,2021-07-14
1292,4,5,4,6,2021-07-15
1293,1,32,1,10,2021-07-16
1294,1,23,4,7,2021-07-17
1295,3,12,4,6,2021-07-18
1296,10,50,3,10,2021-07-19
1297,6,37,4,9,2021-07-20
1298,10,34,1,7,2021-07-21
1299,7,12,3,10,2021-07-22
1300,3,18,3,10,2021-07-23
1301,6,26,5,9,2021-07-24
1302,3,46,2,4,2021-07-25
1303,9,37,3,6,2021-07-26
1304,1,40,5,9,2021-07-27
1305,9,26,2,6,2021-07-28
1306,1,30,5,1,2021-07-29
1307,9,24,1,3,2021-07-30
1308,9,26,3,3,2021-07-31
1309,3,34,2,6,2021-08-01
1310,1,11,3,6,2021-08-02
1311,1,19,4,5,2021-08-03
1312,10,16,3,5,2021-08-04
1313,7,24,2,6,2021-08-05
1314,8,25,1,8,2021-08-06
1315,6,40,4,3,2021-08-07
1316,3,13,1,6,2021-08-08
1317,4,8,3,3,2021-08-09
1318,2,40,4,7,2021-08-10
1319,9,50,4,4,2021-08-11
1320,4,14,3,2,2021-08-12
1321,8,40,1,1,2021-08-13
1322,6,15,2,6,2021-08-14
1323,8,15,1,10,2021-08-15
1324,1,22,4,2,2021-08-16
1325,7,37,3,7,2021-08-17
1326,10,47,5,8,2021-08-18
1327,4,7,5,5,2021-08-19
1328,2,24,5,10,2021-08-20
1329,3,36,1,6,2021-08-21
1330,1,44,3,1,2021-08-22
1331,8,46,5,2,2021-08-23
1332,2,39,4,10,2021-08-24
1333,6,12,4,2,2021-08-25
1334,9,34,3,3,2021-08-26
1335,7,6,1,1,2021-08-27
1336,8,9,2,5,2021-08-28
1337,9,42,2,10,2021-08-29
1338,5,35,2,1,2021-08-30
1339,9,30,3,7,2021-08-31
1340,8,28,5,5,2021-09-01
1341,6,38,3,9,2021-09-02
1342,3,28,4,6,2021-09-03
1343,5,20,2,9,2021-09-04
1344,8,39,3,9,2021-09-05
1345,6,46,3,9,2021-09-06
1346,2,49,1,1,2021-09-07
1347,6,46,4,2,2021-09-08
1348,3,50,3,9,2021-09-09
1349,5,44,3,10,2021-09-10
1350,3,12,3,1,2021-09-11
1351,7,45,3,3,2021-09-12
1352,10,21,1,1,2021-09-13
1353,5,38,5,6,2021-09-14
1354,4,31,4,7,2021-09-15
1355,8,27,3,7,2021-09-16
1356,3,18,4,1,2021-09-17
1357,4,28,2,7,2021-09-18
1358,10,50,3,10,2021-09-19
1359,6,11,4,5,2021-09-20
1360,3,42,1,2,2021-09-21
1361,7,19,5,9,2021-09-22
1362,1,43,1,10,2021-09-23
1363,10,40,2,9,2021-09-24
1364,7,50,3,6,2021-09-25
1365,9,19,5,10,2021-09-26
1366,4,20,2,7,2021-09-27
1367,9,41,4,2,2021-09-28
1368,9,19,3,7,2021-09-29
1369,2,7,4,6,2021-09-30
1370,3,35,4,3,2021-10-01
1371,2,27,3,7,2021-10-02
1372,8,24,3,3,2021-10-03
1373,3,48,4,7,2021-10-04
1374,6,48,5,10,2021-10-05
1375,10,4,5,8,2021-10-06
1376,5,35,4,10,2021-10-07
1377,8,22,3,10,2021-10-08
1378,9,45,5,3,2021-10-09
1379,4,17,1,7,2021-10-10
1380,1,12,1,4,2021-10-11
1381,9,21,4,4,2021-10-12
1382,2,31,3,5,2021-10-13
1383,3,29,1,4,2021-10-14
1384,8,47,1,1,2021-10-15
1385,9,45,3,7,2021-10-16
1386,5,2,2,5,2021-10-17
1387,6,31,3,10,2021-10-18
1388,6,5,3,2,2021-10-19
1389,9,21,2,2,2021-10-20
1390,9,32,2,2,2021-10-21
1391,7,37,4,2,2021-10-22
1392,10,31,1,9,2021-10-23
1393,8,42,1,2,2021-10-24
1394,9,37,1,3,2021-10-25
1395,10,41,4,7,2021-10-26
1396,2,26,1,7,2021-10-27
1397,8,50,4,6,2021-10-28
1398,1,4,4,6,2021-10-29
1399,1,42,1,6,2021-10-30
1400,6,48,5,9,2021-10-31
1401,6,40,1,8,2021-11-01
1402,8,8,2,10,2021-11-02
1403,2,16,4,6,2021-11-03
1404,3,49,2,9,2021-11-04
1405,6,47,2,1,2021-11-05
1406,10,7,5,7,2021-11-06
1407,9,22,4,4,2021-11-07
1408,8,14,3,2,2021-11-08
1409,6,50,5,1,2021-11-09
1410,7,37,4,8,2021-11-10
1411,1,22,1,7,2021-11-11
1412,8,7,3,1,2021-11-12
1413,7,10,5,1,2021-11-13
1414,9,11,3,1,2021-11-14
1415,6,8,5,10,2021-11-15
1416,8,10,5,10,2021-11-16
1417,6,9,4,7,2021-11-17
1418,6,14,5,5,2021-11-18
1419,4,19,3,7,2021-11-19
1420,6,48,3,6,2021-11-20
1421,10,26,5,8,2021-11-21
1422,3,35,1,4,2021-11-22
1423,1,38,5,8,2021-11-23
1424,9,22,4,9,2021-11-24
1425,7,21,4,8,2021-11-25
1426,6,16,3,7,2021-11-26
1427,3,31,4,6,2021-11-27
1428,10,36,5,10,2021-11-28
1429,5,5,1,6,2021-11-29
1430,5,9,3,7,2021-11-30
1431,6,41,2,5,2021-12-01
1432,9,50,1,8,2021-12-02
1433,2,11,5,1,2021-12-03
1434,1,33,3,7,2021-12-04
1435,5,37,3,5,2021-12-05
1436,6,50,3,9,2021-12-06
1437,1,12,3,7,2021-12-07
1438,5,7,5,3,2021-12-08
1439,4,49,1,3,2021-12-09
1440,5,15,5,7,2021-12-10
1441,10,11,4,10,2021-12-11
1442,10,18,5,1,2021-12-12
1443,7,37,3,7,2021-12-13
1444,2,38,2,4,2021-12-14
1445,1,5,1,8,2021-12-15
1446,10,37,2,2,2021-12-16
1447,5,37,3,8,2021-12-17
1448,8,14,4,8,2021-12-18
1449,8,18,5,8,2021-12-19
1450,6,42,5,2,2021-12-20
1451,7,34,1,7,2021-12-21
1452,7,44,4,4,2021-12-22
1453,9,33,4,5,2021-12-23
1454,1,21,3,5,2021-12-24
1455,3,34,1,9,2021-12-25
1456,1,31,2,8,2021-12-26
1457,7,19,3,4,2021-12-27
1458,7,47,3,2,2021-12-28
1459,1,16,1,7,2021-12-29
1460,6,49,1,9,2021-12-30
1461,10,38,5,6,2021-12-31
1462,3,4,3,10,2022-01-01
1463,6,46,1,3,2022-01-02
1464,3,21,3,2,2022-01-03
1465,3,39,3,3,2022-01-04
1466,9,2,5,8,2022-01-05
1467,5,20,4,4,2022-01-06
1468,10,7,1,6,2022-01-07
1469,9,9,3,8,2022-01-08
1470,2,13,2,3,2022-01-09
1471,2,3,1,2,2022-01-10
1472,10,25,1,7,2022-01-11
1473,10,20,5,5,2022-01-12
1474,2,39,3,1,2022-01-13
1475,10,35,2,8,2022-01-14
1476,10,41,2,9,2022-01-15
1477,8,15,2,4,2022-01-16
1478,4,41,1,6,2022-01-17
1479,9,38,3,2,2022-01-18
1480,10,4,4,1,2022-01-19
1481,1,22,5,8,2022-01-20
1482,8,41,2,6,2022-01-21
1483,5,42,4,7,2022-01-22
1484,10,37,2,7,2022-01-23
1485,5,30,4,1,2022-01-24
1486,10,24,5,6,2022-01-25
1487,8,40,1,4,2022-01-26
1488,4,9,3,5,2022-01-27
1489,3,15,3,6,2022-01-28
1490,6,32,2,7,2022-01-29
1491,3,47,3,8,2022-01-30
1492,9,19,2,4,2022-01-31
1493,9,21,2,7,2022-02-01
1494,1,12,4,5,2022-02-02
1495,10,17,4,4,2022-02-03
1496,10,4,3,5,2022-02-04
1497,5,49,5,9,2022-02-05
1498,10,41,1,5,2022-02-06
1499,1,15,2,7,2022-02-07
1500,1,12,2,2,2022-02-08
1501,6,42,2,1,2022-02-09
1502,2,5,1,7,2022-02-10
1503,4,46,4,10,2022-02-11
1504,1,40,3,2,2022-02-12
1505,5,24,5,4,2022-02-13
1506,5,20,1,6,2022-02-14
1507,3,12,3,8,2022-02-15
1508,1,31,1,10,2022-02-16
1509,6,35,2,10,2022-02-17
1510,6,35,3,1,2022-02-18
1511,5,20,2,8,2022-02-19
1512,3,16,1,3,2022-02-20
1513,8,40,3,5,2022-02-21
1514,7,13,1,10,2022-02-22
1515,9,28,3,7,2022-02-23
1516,5,43,4,4,2022-02-24
1517,1,29,2,10,2022-02-25
1518,7,13,2,3,2022-02-26
1519,5,17,4,3,2022-02-27
1520,9,1,5,8,2022-02-28
1521,9,15,1,10,2022-03-01
1522,1,36,2,3,2022-03-02
1523,1,32,4,8,2022-03-03
1524,2,21,5,1,2022-03-04
1525,3,37,1,3,2022-03-05
1526,7,18,3,6,2022-03-06
1527,5,18,2,1,2022-03-07
1528,4,39,3,5,2022-03-08
1529,8,45,3,8,2022-03-09
1530,7,14,3,8,2022-03-10
1531,1,35,5,9,2022-03-11
1532,10,35,3,10,2022-03-12
1533,8,28,3,1,2022-03-13
1534,7,45,2,8,2022-03-14
1535,9,44,2,10,2022-03-15
1536,2,20,1,8,2022-03-16
1537,6,30,5,5,2022-03-17
1538,7,15,4,3,2022-03-18
1539,4,14,1,6,2022-03-19
1540,8,16,1,2,2022-03-20
1541,8,49,4,1,2022-03-21
1542,9,35,2,5,2022-03-22
1543,7,39,1,1,2022-03-23
1544,5,35,5,4,2022-03-24
1545,6,44,3,1,2022-03-25
1546,9,45,1,6,2022-03-26
1547,8,40,4,8,2022-03-27
1548,1,38,2,6,2022-03-28
1549,5,16,5,5,2022-03-29
1550,6,45,2,9,2022-03-30
1551,8,5,1,6,2022-03-31
1552,2,22,2,5,2022-04-01
1553,8,19,1,9,2022-04-02
1554,3,21,5,9,2022-04-03
1555,6,45,3,3,2022-04-04
1556,7,24,4,9,2022-04-05
1557,9,33,4,3,2022-04-06
1558,6,4,3,10,2022-04-07
1559,1,29,2,9,2022-04-08
1560,5,14,4,10,2022-04-09
1561,8,46,2,3,2022-04-10
1562,7,16,2,1,2022-04-11
1563,10,30,4,6,2022-04-12
1564,4,22,3,10,2022-04-13
1565,2,8,4,2,2022-04-14
1566,4,22,4,1,2022-04-15
1567,8,13,5,5,2022-04-16
1568,10,22,2,1,2022-04-17
1569,2,2,2,4,2022-04-18
1570,5,12,5,3,2022-04-19
1571,9,21,4,2,2022-04-20
1572,3,19,1,8,2022-04-21
1573,5,32,4,5,2022-04-22
1574,1,12,2,6,2022-04-23
1575,10,4,5,5,2022-04-24
1576,6,30,5,6,2022-04-25
1577,4,23,4,8,2022-04-26
1578,3,10,5,5,2022-04-27
1579,7,40,3,3,2022-04-28
1580,7,16,2,1,2022-04-29
1581,10,15,5,6,2022-04-30
1582,2,3,5,1,2022-05-01
1583,9,23,5,10,2022-05-02
1584,1,32,5,9,2022-05-03
1585,7,33,1,2,2022-05-04
1586,3,49,2,3,2022-05-05
1587,9,9,2,6,2022-05-06
1588,1,24,5,7,2022-05-07
1589,3,15,5,5,2022-05-08
1590,7,20,4,7,2022-05-09
1591,9,5,2,2,2022-05-10
1592,5,42,3,10,2022-05-11
1593,9,11,5,10,2022-05-12
1594,10,25,5,5,2022-05-13
1595,5,40,5,5,2022-05-14
1596,2,19,1,6,2022-05-15
1597,10,42,2,10,2022-05-16
1598,7,29,1,10,2022-05-17
1599,3,27,3,1,2022-05-18
1600,8,30,3,7,2022-05-19
1601,9,3,5,2,2022-05-20
1602,4,44,5,2,2022-05-21
1603,8,37,5,6,2022-05-22
